model,attribution_method,example_id,warning_type,details
XLM-R,SHAP,31,word_reconstruction_mismatch,"reconstructed length=20, original length=25"
XLM-R,SHAP,32,word_reconstruction_mismatch,"reconstructed length=38, original length=50"
XLM-R,SHAP,33,word_reconstruction_mismatch,"reconstructed length=270, original length=325"
XLM-R,SHAP,34,word_reconstruction_mismatch,"reconstructed length=54, original length=65"
XLM-R,SHAP,35,word_reconstruction_mismatch,"reconstructed length=208, original length=251"
XLM-R,SHAP,36,word_reconstruction_mismatch,"reconstructed length=59, original length=71"
XLM-R,SHAP,37,word_reconstruction_mismatch,"reconstructed length=83, original length=100"
XLM-R,SHAP,38,word_reconstruction_mismatch,"reconstructed length=79, original length=101"
XLM-R,SHAP,39,word_reconstruction_mismatch,"reconstructed length=45, original length=53"
XLM-R,SHAP,40,word_reconstruction_mismatch,"reconstructed length=66, original length=80"
XLM-R,SHAP,41,word_reconstruction_mismatch,"reconstructed length=68, original length=80"
XLM-R,SHAP,42,word_reconstruction_mismatch,"reconstructed length=55, original length=64"
XLM-R,SHAP,43,word_reconstruction_mismatch,"reconstructed length=83, original length=103"
XLM-R,SHAP,44,word_reconstruction_mismatch,"reconstructed length=84, original length=105"
XLM-R,SHAP,45,word_reconstruction_mismatch,"reconstructed length=19, original length=22"
XLM-R,SHAP,46,word_reconstruction_mismatch,"reconstructed length=26, original length=30"
XLM-R,SHAP,47,word_reconstruction_mismatch,"reconstructed length=42, original length=52"
XLM-R,SHAP,48,word_reconstruction_mismatch,"reconstructed length=203, original length=252"
XLM-R,SHAP,49,word_reconstruction_mismatch,"reconstructed length=86, original length=101"
XLM-R,SHAP,50,word_reconstruction_mismatch,"reconstructed length=46, original length=53"
XLM-R,SHAP,51,word_reconstruction_mismatch,"reconstructed length=33, original length=37"
XLM-R,SHAP,52,word_reconstruction_mismatch,"reconstructed length=117, original length=140"
XLM-R,SHAP,53,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,SHAP,54,word_reconstruction_mismatch,"reconstructed length=115, original length=134"
XLM-R,SHAP,55,word_reconstruction_mismatch,"reconstructed length=9, original length=10"
XLM-R,SHAP,56,word_reconstruction_mismatch,"reconstructed length=46, original length=56"
XLM-R,SHAP,57,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
XLM-R,SHAP,58,word_reconstruction_mismatch,"reconstructed length=16, original length=18"
XLM-R,SHAP,59,word_reconstruction_mismatch,"reconstructed length=154, original length=196"
XLM-R,SHAP,60,word_reconstruction_mismatch,"reconstructed length=62, original length=78"
XLM-R,SHAP,61,word_reconstruction_mismatch,"reconstructed length=35, original length=43"
XLM-R,SHAP,62,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,63,word_reconstruction_mismatch,"reconstructed length=131, original length=160"
XLM-R,SHAP,64,word_reconstruction_mismatch,"reconstructed length=133, original length=157"
XLM-R,SHAP,65,word_reconstruction_mismatch,"reconstructed length=49, original length=59"
XLM-R,SHAP,66,word_reconstruction_mismatch,"reconstructed length=36, original length=44"
XLM-R,SHAP,67,word_reconstruction_mismatch,"reconstructed length=188, original length=219"
XLM-R,SHAP,68,word_reconstruction_mismatch,"reconstructed length=184, original length=221"
XLM-R,SHAP,69,word_reconstruction_mismatch,"reconstructed length=28, original length=31"
XLM-R,SHAP,70,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
XLM-R,SHAP,71,word_reconstruction_mismatch,"reconstructed length=13, original length=16"
XLM-R,SHAP,72,word_reconstruction_mismatch,"reconstructed length=43, original length=53"
XLM-R,SHAP,73,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,SHAP,74,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,75,word_reconstruction_mismatch,"reconstructed length=19, original length=22"
XLM-R,SHAP,76,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
XLM-R,SHAP,77,word_reconstruction_mismatch,"reconstructed length=11, original length=12"
XLM-R,SHAP,78,word_reconstruction_mismatch,"reconstructed length=40, original length=48"
XLM-R,SHAP,79,word_reconstruction_mismatch,"reconstructed length=8, original length=9"
XLM-R,SHAP,80,word_reconstruction_mismatch,"reconstructed length=85, original length=100"
XLM-R,SHAP,81,word_reconstruction_mismatch,"reconstructed length=9, original length=10"
XLM-R,SHAP,82,word_reconstruction_mismatch,"reconstructed length=124, original length=153"
XLM-R,SHAP,83,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,84,word_reconstruction_mismatch,"reconstructed length=28, original length=33"
XLM-R,SHAP,85,word_reconstruction_mismatch,"reconstructed length=76, original length=94"
XLM-R,SHAP,86,word_reconstruction_mismatch,"reconstructed length=70, original length=86"
XLM-R,SHAP,87,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,SHAP,88,word_reconstruction_mismatch,"reconstructed length=49, original length=56"
XLM-R,SHAP,89,word_reconstruction_mismatch,"reconstructed length=42, original length=52"
XLM-R,SHAP,90,word_reconstruction_mismatch,"reconstructed length=50, original length=62"
XLM-R,SHAP,91,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,92,word_reconstruction_mismatch,"reconstructed length=40, original length=48"
XLM-R,SHAP,93,word_reconstruction_mismatch,"reconstructed length=86, original length=103"
XLM-R,SHAP,94,word_reconstruction_mismatch,"reconstructed length=15, original length=19"
XLM-R,SHAP,95,word_reconstruction_mismatch,"reconstructed length=21, original length=27"
XLM-R,SHAP,96,word_reconstruction_mismatch,"reconstructed length=10, original length=12"
XLM-R,SHAP,97,word_reconstruction_mismatch,"reconstructed length=85, original length=104"
XLM-R,SHAP,98,word_reconstruction_mismatch,"reconstructed length=26, original length=32"
XLM-R,SHAP,99,word_reconstruction_mismatch,"reconstructed length=52, original length=63"
XLM-R,SHAP,100,word_reconstruction_mismatch,"reconstructed length=117, original length=140"
XLM-R,SHAP,101,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
XLM-R,SHAP,102,word_reconstruction_mismatch,"reconstructed length=52, original length=61"
XLM-R,SHAP,103,word_reconstruction_mismatch,"reconstructed length=33, original length=39"
XLM-R,SHAP,104,word_reconstruction_mismatch,"reconstructed length=208, original length=257"
XLM-R,SHAP,105,word_reconstruction_mismatch,"reconstructed length=11, original length=12"
XLM-R,SHAP,106,word_reconstruction_mismatch,"reconstructed length=23, original length=26"
XLM-R,SHAP,107,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
XLM-R,SHAP,108,word_reconstruction_mismatch,"reconstructed length=72, original length=90"
XLM-R,SHAP,109,word_reconstruction_mismatch,"reconstructed length=60, original length=72"
XLM-R,SHAP,110,word_reconstruction_mismatch,"reconstructed length=33, original length=40"
XLM-R,SHAP,111,word_reconstruction_mismatch,"reconstructed length=221, original length=269"
XLM-R,SHAP,112,word_reconstruction_mismatch,"reconstructed length=53, original length=64"
XLM-R,SHAP,113,word_reconstruction_mismatch,"reconstructed length=40, original length=47"
XLM-R,SHAP,114,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,115,word_reconstruction_mismatch,"reconstructed length=37, original length=44"
XLM-R,SHAP,116,word_reconstruction_mismatch,"reconstructed length=46, original length=57"
XLM-R,SHAP,117,word_reconstruction_mismatch,"reconstructed length=59, original length=71"
XLM-R,SHAP,118,word_reconstruction_mismatch,"reconstructed length=198, original length=238"
XLM-R,SHAP,119,word_reconstruction_mismatch,"reconstructed length=69, original length=83"
XLM-R,SHAP,120,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,SHAP,121,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
XLM-R,SHAP,122,word_reconstruction_mismatch,"reconstructed length=188, original length=232"
XLM-R,SHAP,123,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
XLM-R,SHAP,124,word_reconstruction_mismatch,"reconstructed length=11, original length=12"
XLM-R,SHAP,125,word_reconstruction_mismatch,"reconstructed length=48, original length=57"
XLM-R,SHAP,126,word_reconstruction_mismatch,"reconstructed length=54, original length=62"
XLM-R,SHAP,127,word_reconstruction_mismatch,"reconstructed length=115, original length=144"
XLM-R,SHAP,128,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
XLM-R,SHAP,129,word_reconstruction_mismatch,"reconstructed length=88, original length=109"
XLM-R,SHAP,130,word_reconstruction_mismatch,"reconstructed length=78, original length=93"
XLM-R,SHAP,131,word_reconstruction_mismatch,"reconstructed length=150, original length=178"
XLM-R,SHAP,132,word_reconstruction_mismatch,"reconstructed length=107, original length=131"
XLM-R,SHAP,133,word_reconstruction_mismatch,"reconstructed length=61, original length=71"
XLM-R,SHAP,134,word_reconstruction_mismatch,"reconstructed length=27, original length=31"
XLM-R,SHAP,135,word_reconstruction_mismatch,"reconstructed length=69, original length=83"
XLM-R,SHAP,136,word_reconstruction_mismatch,"reconstructed length=56, original length=70"
XLM-R,SHAP,137,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,SHAP,138,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
XLM-R,SHAP,139,word_reconstruction_mismatch,"reconstructed length=29, original length=35"
XLM-R,SHAP,140,word_reconstruction_mismatch,"reconstructed length=11, original length=13"
XLM-R,SHAP,141,word_reconstruction_mismatch,"reconstructed length=99, original length=120"
XLM-R,SHAP,142,word_reconstruction_mismatch,"reconstructed length=46, original length=58"
XLM-R,SHAP,143,word_reconstruction_mismatch,"reconstructed length=253, original length=304"
XLM-R,SHAP,144,word_reconstruction_mismatch,"reconstructed length=306, original length=368"
XLM-R,SHAP,145,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
XLM-R,SHAP,146,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,147,word_reconstruction_mismatch,"reconstructed length=11, original length=12"
XLM-R,SHAP,148,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,SHAP,149,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,150,word_reconstruction_mismatch,"reconstructed length=17, original length=19"
XLM-R,SHAP,151,word_reconstruction_mismatch,"reconstructed length=24, original length=27"
XLM-R,SHAP,152,word_reconstruction_mismatch,"reconstructed length=36, original length=44"
XLM-R,SHAP,153,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,SHAP,154,word_reconstruction_mismatch,"reconstructed length=108, original length=127"
XLM-R,SHAP,155,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,156,word_reconstruction_mismatch,"reconstructed length=26, original length=30"
XLM-R,SHAP,157,word_reconstruction_mismatch,"reconstructed length=33, original length=36"
XLM-R,SHAP,158,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
XLM-R,SHAP,159,word_reconstruction_mismatch,"reconstructed length=17, original length=20"
XLM-R,SHAP,160,word_reconstruction_mismatch,"reconstructed length=41, original length=48"
XLM-R,SHAP,161,word_reconstruction_mismatch,"reconstructed length=118, original length=147"
XLM-R,SHAP,162,word_reconstruction_mismatch,"reconstructed length=31, original length=37"
XLM-R,SHAP,163,word_reconstruction_mismatch,"reconstructed length=20, original length=23"
XLM-R,SHAP,164,word_reconstruction_mismatch,"reconstructed length=43, original length=53"
XLM-R,SHAP,165,word_reconstruction_mismatch,"reconstructed length=55, original length=63"
XLM-R,SHAP,166,word_reconstruction_mismatch,"reconstructed length=274, original length=369"
XLM-R,SHAP,167,word_reconstruction_mismatch,"reconstructed length=270, original length=1050"
XLM-R,SHAP,168,word_reconstruction_mismatch,"reconstructed length=68, original length=81"
XLM-R,SHAP,169,word_reconstruction_mismatch,"reconstructed length=45, original length=53"
XLM-R,SHAP,170,word_reconstruction_mismatch,"reconstructed length=34, original length=41"
XLM-R,SHAP,171,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,172,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
XLM-R,SHAP,173,word_reconstruction_mismatch,"reconstructed length=36, original length=45"
XLM-R,SHAP,174,word_reconstruction_mismatch,"reconstructed length=42, original length=52"
XLM-R,SHAP,175,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
XLM-R,SHAP,176,word_reconstruction_mismatch,"reconstructed length=51, original length=59"
XLM-R,SHAP,177,word_reconstruction_mismatch,"reconstructed length=32, original length=36"
XLM-R,SHAP,178,word_reconstruction_mismatch,"reconstructed length=107, original length=127"
XLM-R,SHAP,179,word_reconstruction_mismatch,"reconstructed length=37, original length=44"
XLM-R,SHAP,180,word_reconstruction_mismatch,"reconstructed length=246, original length=303"
XLM-R,SHAP,181,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
XLM-R,SHAP,182,word_reconstruction_mismatch,"reconstructed length=24, original length=27"
XLM-R,SHAP,183,word_reconstruction_mismatch,"reconstructed length=17, original length=20"
XLM-R,SHAP,184,word_reconstruction_mismatch,"reconstructed length=26, original length=30"
XLM-R,SHAP,185,word_reconstruction_mismatch,"reconstructed length=190, original length=231"
XLM-R,SHAP,186,word_reconstruction_mismatch,"reconstructed length=36, original length=42"
XLM-R,SHAP,187,word_reconstruction_mismatch,"reconstructed length=30, original length=37"
XLM-R,SHAP,188,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,SHAP,189,word_reconstruction_mismatch,"reconstructed length=28, original length=33"
XLM-R,SHAP,191,word_reconstruction_mismatch,"reconstructed length=31, original length=37"
XLM-R,SHAP,192,word_reconstruction_mismatch,"reconstructed length=14, original length=17"
XLM-R,SHAP,193,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,SHAP,194,word_reconstruction_mismatch,"reconstructed length=18, original length=20"
XLM-R,SHAP,195,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
XLM-R,SHAP,196,word_reconstruction_mismatch,"reconstructed length=56, original length=66"
XLM-R,SHAP,197,word_reconstruction_mismatch,"reconstructed length=199, original length=237"
XLM-R,SHAP,198,word_reconstruction_mismatch,"reconstructed length=37, original length=44"
XLM-R,SHAP,199,word_reconstruction_mismatch,"reconstructed length=12, original length=13"
XLM-R,SHAP,200,word_reconstruction_mismatch,"reconstructed length=220, original length=257"
XLM-R,SHAP,201,word_reconstruction_mismatch,"reconstructed length=47, original length=55"
XLM-R,SHAP,202,word_reconstruction_mismatch,"reconstructed length=68, original length=83"
XLM-R,SHAP,203,word_reconstruction_mismatch,"reconstructed length=54, original length=67"
XLM-R,SHAP,204,word_reconstruction_mismatch,"reconstructed length=137, original length=170"
XLM-R,SHAP,205,word_reconstruction_mismatch,"reconstructed length=30, original length=35"
XLM-R,SHAP,206,word_reconstruction_mismatch,"reconstructed length=157, original length=193"
XLM-R,SHAP,207,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,SHAP,208,word_reconstruction_mismatch,"reconstructed length=110, original length=137"
XLM-R,SHAP,209,word_reconstruction_mismatch,"reconstructed length=112, original length=138"
XLM-R,SHAP,210,word_reconstruction_mismatch,"reconstructed length=135, original length=163"
XLM-R,SHAP,211,word_reconstruction_mismatch,"reconstructed length=218, original length=261"
XLM-R,SHAP,212,word_reconstruction_mismatch,"reconstructed length=65, original length=79"
XLM-R,SHAP,213,word_reconstruction_mismatch,"reconstructed length=60, original length=72"
XLM-R,SHAP,214,word_reconstruction_mismatch,"reconstructed length=89, original length=114"
XLM-R,SHAP,215,word_reconstruction_mismatch,"reconstructed length=118, original length=141"
XLM-R,SHAP,216,word_reconstruction_mismatch,"reconstructed length=35, original length=42"
XLM-R,SHAP,217,word_reconstruction_mismatch,"reconstructed length=45, original length=55"
XLM-R,SHAP,218,word_reconstruction_mismatch,"reconstructed length=16, original length=18"
XLM-R,SHAP,219,word_reconstruction_mismatch,"reconstructed length=47, original length=58"
XLM-R,SHAP,220,word_reconstruction_mismatch,"reconstructed length=50, original length=59"
XLM-R,SHAP,221,word_reconstruction_mismatch,"reconstructed length=35, original length=43"
XLM-R,SHAP,222,word_reconstruction_mismatch,"reconstructed length=16, original length=19"
XLM-R,SHAP,223,word_reconstruction_mismatch,"reconstructed length=79, original length=93"
XLM-R,SHAP,224,word_reconstruction_mismatch,"reconstructed length=9, original length=11"
XLM-R,SHAP,225,word_reconstruction_mismatch,"reconstructed length=21, original length=23"
XLM-R,SHAP,226,word_reconstruction_mismatch,"reconstructed length=22, original length=27"
XLM-R,SHAP,227,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
XLM-R,SHAP,228,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
XLM-R,SHAP,229,word_reconstruction_mismatch,"reconstructed length=26, original length=32"
XLM-R,SHAP,230,word_reconstruction_mismatch,"reconstructed length=106, original length=130"
XLM-R,SHAP,231,word_reconstruction_mismatch,"reconstructed length=12, original length=16"
XLM-R,SHAP,232,word_reconstruction_mismatch,"reconstructed length=64, original length=74"
XLM-R,SHAP,233,word_reconstruction_mismatch,"reconstructed length=39, original length=47"
XLM-R,SHAP,234,word_reconstruction_mismatch,"reconstructed length=66, original length=82"
XLM-R,SHAP,235,word_reconstruction_mismatch,"reconstructed length=92, original length=112"
XLM-R,SHAP,236,word_reconstruction_mismatch,"reconstructed length=27, original length=32"
XLM-R,SHAP,237,word_reconstruction_mismatch,"reconstructed length=7, original length=8"
XLM-R,SHAP,238,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,SHAP,239,word_reconstruction_mismatch,"reconstructed length=48, original length=60"
XLM-R,SHAP,240,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,241,word_reconstruction_mismatch,"reconstructed length=291, original length=348"
XLM-R,SHAP,242,word_reconstruction_mismatch,"reconstructed length=66, original length=79"
XLM-R,SHAP,243,word_reconstruction_mismatch,"reconstructed length=22, original length=25"
XLM-R,SHAP,244,word_reconstruction_mismatch,"reconstructed length=53, original length=64"
XLM-R,SHAP,245,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,SHAP,246,word_reconstruction_mismatch,"reconstructed length=33, original length=38"
XLM-R,SHAP,247,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
XLM-R,SHAP,248,word_reconstruction_mismatch,"reconstructed length=45, original length=52"
XLM-R,SHAP,249,word_reconstruction_mismatch,"reconstructed length=9, original length=10"
XLM-R,SHAP,250,word_reconstruction_mismatch,"reconstructed length=35, original length=43"
XLM-R,SHAP,251,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,SHAP,252,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
XLM-R,SHAP,253,word_reconstruction_mismatch,"reconstructed length=13, original length=14"
XLM-R,SHAP,254,word_reconstruction_mismatch,"reconstructed length=8, original length=9"
XLM-R,SHAP,255,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,SHAP,256,word_reconstruction_mismatch,"reconstructed length=24, original length=28"
XLM-R,SHAP,257,word_reconstruction_mismatch,"reconstructed length=32, original length=38"
XLM-R,SHAP,258,word_reconstruction_mismatch,"reconstructed length=14, original length=16"
XLM-R,SHAP,260,word_reconstruction_mismatch,"reconstructed length=18, original length=22"
XLM-R,SHAP,261,word_reconstruction_mismatch,"reconstructed length=48, original length=58"
XLM-R,SHAP,262,word_reconstruction_mismatch,"reconstructed length=39, original length=48"
XLM-R,SHAP,263,word_reconstruction_mismatch,"reconstructed length=24, original length=29"
XLM-R,SHAP,264,word_reconstruction_mismatch,"reconstructed length=99, original length=117"
XLM-R,SHAP,265,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
XLM-R,SHAP,266,word_reconstruction_mismatch,"reconstructed length=16, original length=19"
XLM-R,SHAP,267,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
XLM-R,SHAP,268,word_reconstruction_mismatch,"reconstructed length=26, original length=33"
XLM-R,SHAP,269,word_reconstruction_mismatch,"reconstructed length=62, original length=76"
XLM-R,SHAP,270,word_reconstruction_mismatch,"reconstructed length=60, original length=68"
XLM-R,SHAP,271,word_reconstruction_mismatch,"reconstructed length=41, original length=52"
XLM-R,SHAP,272,word_reconstruction_mismatch,"reconstructed length=34, original length=40"
XLM-R,SHAP,273,word_reconstruction_mismatch,"reconstructed length=62, original length=74"
XLM-R,SHAP,274,word_reconstruction_mismatch,"reconstructed length=59, original length=82"
XLM-R,SHAP,275,word_reconstruction_mismatch,"reconstructed length=42, original length=55"
XLM-R,SHAP,276,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
XLM-R,SHAP,277,word_reconstruction_mismatch,"reconstructed length=33, original length=40"
XLM-R,SHAP,278,word_reconstruction_mismatch,"reconstructed length=8, original length=9"
XLM-R,SHAP,279,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
XLM-R,SHAP,280,word_reconstruction_mismatch,"reconstructed length=80, original length=95"
XLM-R,SHAP,281,word_reconstruction_mismatch,"reconstructed length=67, original length=77"
XLM-R,SHAP,283,word_reconstruction_mismatch,"reconstructed length=32, original length=37"
XLM-R,SHAP,284,word_reconstruction_mismatch,"reconstructed length=106, original length=131"
XLM-R,SHAP,285,word_reconstruction_mismatch,"reconstructed length=23, original length=27"
XLM-R,SHAP,286,word_reconstruction_mismatch,"reconstructed length=41, original length=48"
XLM-R,SHAP,287,word_reconstruction_mismatch,"reconstructed length=82, original length=105"
XLM-R,SHAP,288,word_reconstruction_mismatch,"reconstructed length=109, original length=132"
XLM-R,SHAP,289,word_reconstruction_mismatch,"reconstructed length=27, original length=31"
XLM-R,SHAP,290,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,SHAP,291,word_reconstruction_mismatch,"reconstructed length=103, original length=127"
XLM-R,SHAP,292,word_reconstruction_mismatch,"reconstructed length=106, original length=133"
XLM-R,SHAP,293,word_reconstruction_mismatch,"reconstructed length=326, original length=401"
XLM-R,SHAP,294,word_reconstruction_mismatch,"reconstructed length=81, original length=97"
XLM-R,SHAP,295,word_reconstruction_mismatch,"reconstructed length=97, original length=118"
XLM-R,SHAP,296,word_reconstruction_mismatch,"reconstructed length=32, original length=38"
XLM-R,SHAP,297,word_reconstruction_mismatch,"reconstructed length=52, original length=61"
XLM-R,SHAP,298,word_reconstruction_mismatch,"reconstructed length=136, original length=161"
XLM-R,SHAP,299,word_reconstruction_mismatch,"reconstructed length=190, original length=228"
XLM-R,SHAP,300,word_reconstruction_mismatch,"reconstructed length=137, original length=169"
XLM-R,SHAP,301,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,SHAP,302,word_reconstruction_mismatch,"reconstructed length=51, original length=61"
XLM-R,SHAP,303,word_reconstruction_mismatch,"reconstructed length=75, original length=89"
XLM-R,SHAP,304,word_reconstruction_mismatch,"reconstructed length=38, original length=46"
XLM-R,SHAP,305,word_reconstruction_mismatch,"reconstructed length=18, original length=22"
XLM-R,SHAP,306,word_reconstruction_mismatch,"reconstructed length=19, original length=22"
XLM-R,SHAP,307,word_reconstruction_mismatch,"reconstructed length=132, original length=165"
XLM-R,SHAP,308,word_reconstruction_mismatch,"reconstructed length=44, original length=54"
XLM-R,SHAP,309,word_reconstruction_mismatch,"reconstructed length=51, original length=61"
XLM-R,SHAP,310,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
XLM-R,SHAP,311,word_reconstruction_mismatch,"reconstructed length=105, original length=128"
XLM-R,SHAP,312,word_reconstruction_mismatch,"reconstructed length=80, original length=97"
XLM-R,SHAP,313,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
XLM-R,SHAP,314,word_reconstruction_mismatch,"reconstructed length=61, original length=73"
XLM-R,SHAP,315,word_reconstruction_mismatch,"reconstructed length=24, original length=26"
XLM-R,SHAP,316,word_reconstruction_mismatch,"reconstructed length=118, original length=138"
XLM-R,SHAP,317,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
XLM-R,SHAP,318,word_reconstruction_mismatch,"reconstructed length=256, original length=315"
XLM-R,SHAP,319,word_reconstruction_mismatch,"reconstructed length=86, original length=102"
XLM-R,SHAP,320,word_reconstruction_mismatch,"reconstructed length=132, original length=152"
XLM-R,SHAP,321,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
XLM-R,SHAP,322,word_reconstruction_mismatch,"reconstructed length=24, original length=27"
XLM-R,SHAP,323,word_reconstruction_mismatch,"reconstructed length=109, original length=131"
XLM-R,SHAP,324,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
XLM-R,SHAP,325,word_reconstruction_mismatch,"reconstructed length=56, original length=67"
XLM-R,SHAP,326,word_reconstruction_mismatch,"reconstructed length=16, original length=20"
XLM-R,SHAP,327,word_reconstruction_mismatch,"reconstructed length=40, original length=47"
XLM-R,SHAP,328,word_reconstruction_mismatch,"reconstructed length=151, original length=188"
XLM-R,SHAP,329,word_reconstruction_mismatch,"reconstructed length=28, original length=34"
XLM-R,SHAP,330,word_reconstruction_mismatch,"reconstructed length=37, original length=44"
XLM-R,SHAP,331,word_reconstruction_mismatch,"reconstructed length=27, original length=33"
XLM-R,SHAP,332,word_reconstruction_mismatch,"reconstructed length=34, original length=41"
XLM-R,SHAP,333,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
XLM-R,SHAP,334,word_reconstruction_mismatch,"reconstructed length=117, original length=137"
XLM-R,SHAP,335,word_reconstruction_mismatch,"reconstructed length=296, original length=355"
XLM-R,SHAP,336,word_reconstruction_mismatch,"reconstructed length=38, original length=47"
XLM-R,SHAP,337,word_reconstruction_mismatch,"reconstructed length=122, original length=147"
XLM-R,SHAP,338,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
XLM-R,SHAP,339,word_reconstruction_mismatch,"reconstructed length=56, original length=71"
XLM-R,SHAP,340,word_reconstruction_mismatch,"reconstructed length=38, original length=46"
XLM-R,SHAP,341,word_reconstruction_mismatch,"reconstructed length=328, original length=387"
XLM-R,SHAP,342,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
XLM-R,SHAP,343,word_reconstruction_mismatch,"reconstructed length=136, original length=160"
XLM-R,SHAP,344,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
XLM-R,SHAP,345,word_reconstruction_mismatch,"reconstructed length=23, original length=31"
XLM-R,SHAP,346,word_reconstruction_mismatch,"reconstructed length=35, original length=41"
XLM-R,SHAP,347,word_reconstruction_mismatch,"reconstructed length=14, original length=17"
XLM-R,SHAP,348,word_reconstruction_mismatch,"reconstructed length=50, original length=61"
XLM-R,SHAP,349,word_reconstruction_mismatch,"reconstructed length=44, original length=52"
XLM-R,SHAP,350,word_reconstruction_mismatch,"reconstructed length=56, original length=66"
XLM-R,SHAP,351,word_reconstruction_mismatch,"reconstructed length=20, original length=23"
XLM-R,SHAP,352,word_reconstruction_mismatch,"reconstructed length=101, original length=121"
XLM-R,SHAP,353,word_reconstruction_mismatch,"reconstructed length=27, original length=33"
XLM-R,SHAP,354,word_reconstruction_mismatch,"reconstructed length=93, original length=110"
XLM-R,SHAP,355,word_reconstruction_mismatch,"reconstructed length=26, original length=31"
XLM-R,SHAP,356,word_reconstruction_mismatch,"reconstructed length=16, original length=54"
XLM-R,SHAP,357,word_reconstruction_mismatch,"reconstructed length=60, original length=73"
XLM-R,SHAP,358,word_reconstruction_mismatch,"reconstructed length=31, original length=37"
XLM-R,SHAP,359,word_reconstruction_mismatch,"reconstructed length=86, original length=107"
XLM-R,SHAP,360,word_reconstruction_mismatch,"reconstructed length=21, original length=29"
XLM-R,SHAP,361,word_reconstruction_mismatch,"reconstructed length=37, original length=46"
XLM-R,SHAP,362,word_reconstruction_mismatch,"reconstructed length=51, original length=62"
XLM-R,SHAP,363,word_reconstruction_mismatch,"reconstructed length=39, original length=47"
XLM-R,SHAP,364,word_reconstruction_mismatch,"reconstructed length=35, original length=44"
XLM-R,SHAP,365,word_reconstruction_mismatch,"reconstructed length=72, original length=88"
